Flow Duration;Total Fwd Packets;Packet Length Mean;Flow Bytes/s;Fwd Packet Length Max;Label
616,848433;1;1294;2,097760047;1240;0
2496,093448;1;127;0,050879505;93;0
222843,11;51;597,87;56296622,67;369,47;1
580,534722;1;1294;2,228979506;1240;0
55,972581;1;1514;27,04895765;0;0
2255,39569;1;1189;0,527180222;1155;0
319981,02;37;894,12;31694672,02;784,83;1
395893,17;81;908,24;18252300,59;1205,94;1
50,520025;1;1514;29,96831395;0;0
2894,368955;1;1514;0,52308466;1460;0
2895,079203;1;1514;0,522956332;1460;0
2893,280138;1;1514;0,52328151;1460;0
55,920649;1;1514;27,07407729;0;0
50,815602;1;1514;29,79399851;0;0
624283,13;3;167,41;88233943;1120,76;1
2893,509571;1;1514;0,523240018;1460;0
452,779701;1;74;0,163434888;0;0
413899,25;56;779,55;4508610,35;447,36;1
2441,484201;1;1274;0,521813739;1240;0
2915,880912;1;1514;0,519225594;1460;0
52,000942;1;1514;29,11485663;0;0
65,42186;1;91;1,390972354;37;0
367,503371;1;1286;3,49928762;0;0
822360,72;77;1492,42;64080478,82;225,44;1
2893,572519;1;1514;0,523228635;1460;0
56,331326;1;66;1,171639362;0;0
50,093236;1;1514;30,22364077;0;0
2267,797144;1;185;0,081576961;151;0
2533,159659;1;1107;0,437003643;1073;0
2343,236362;1;182;0,077670355;148;0
2949,885047;1;74;0,025085723;0;0
2891,740018;1;1514;0,523560206;0;0
14149,61;21;680,43;41927681,48;256,88;1
22568,32;68;279,46;97638495,06;1498,45;1
437155;22;639,8273189;879763,4477;1392,86976;0
2379,482542;1;1137;0,477834983;1103;0
49,65684;1;1514;30,48925323;0;0
2892,056504;1;1514;0,523502911;0;0
704395,58;73;114,54;47822500,11;713,19;1
494819,93;84;1395,91;53232123,47;833,86;1
770341,54;24;227,93;48299160,93;1138,06;1
56323,76;35;810,92;86878451,9;1498,33;1
742124,99;15;1456,51;56011408,68;313,99;1
1063,976787;1;1292;1,214312205;1238;0
801628,95;59;766,34;25838356,06;1506,16;1
1994,365728;1;1113;0,558072165;1079;0
584,454166;1;1294;2,214031609;1240;0
2683,996102;1;186;0,069299654;152;0
62,660012;1;1294;20,65112881;0;0
2;2;1385;1385000000;1385;1
2882,12074;1;1514;0,525307625;1460;0
978021,79;90;764,46;34208438,08;380,14;1
323,543075;1;1292;3,993285889;1238;0
580651,06;15;718,22;74205144,55;239,47;1
2895,83106;1;104;0,035913697;50;0
44,871974;1;569;12,68052053;515;0
54,677229;1;1514;27,68977141;0;0
2936,778805;1;99;0,033710404;45;0
170,795099;1;1466;8,583384418;0;0
78550;18;777,5986405;691443,0047;949,2949783;1
2890,846675;1;94;0,032516425;40;0
811297,41;23;116,78;73607015,16;1001,21;1
2148,116968;1;183;0,085190892;149;0
2895,798496;1;1514;0,522826433;1460;0
2894,71624;1;1514;0,523021904;1460;0
53,458558;1;1514;28,32100282;0;0
562516,06;22;275,2;45464956,96;410,66;1
2522,97841;1;1226;0,485933607;1192;0
52,748376;1;54;1,02372818;0;0
2894,228487;1;86;0,029714309;0;0
49,813723;1;1514;30,39323059;0;0
178,612795;1;105;0,587863817;0;0
2908,682241;1;86;0,029566654;32;0
831,133026;1;1292;1,554504463;1238;0
2063,657118;1;1133;0,549025315;1099;0
522351,1;85;830,38;6692961,75;584,25;1
895518,64;76;874,16;763721,17;223,91;1
625,962079;1;106;0,169339331;0;0
2563,308535;1;1226;0,478288112;1192;0
53,985782;1;1514;28,04442051;0;0
54,585715;1;1514;27,73619384;0;0
908537,76;75;777,4;95778270,3;365,56;1
2818,036338;1;1173;0,416247294;0;0
494,626432;1;94;0,190042411;40;0
367,533625;1;880;2,394338743;0;0
2886,892081;1;1514;0,524439417;1460;0
51,70812;1;1514;29,27973345;0;0
54,528537;1;1514;27,7652777;0;0
2899,603083;1;86;0,029659232;0;0
625,790675;1;1294;2,067784084;1240;0
62076,49;69;1217,19;48941748,13;1258,4;1
2231,936622;1;195;0,087368072;161;0
1598,245641;1;66;0,041295279;0;0
52,141029;1;1514;29,03663391;0;0
51,689568;1;1514;29,29024229;0;0
879,943877;1;1292;1,468275457;1238;0
801,693423;1;1292;1,611588621;1238;0
51,589123;1;1514;29,34727095;0;0
84,195826;1;1292;15,34517857;1238;0
1;2;418;836000000;418;1
54,80694;1;1514;27,62423832;0;0
51,51684;1;1514;29,38844794;0;0
2895,135684;1;1514;0,522946129;1460;0
52,847646;1;1514;28,64838997;0;0
2822,793131;1;1514;0,536348195;0;0
1063,966386;1;97;0,091168294;43;0
227111,94;16;1029,58;97493023,95;952,37;1
146,383987;1;95;0,648978084;41;0
404,896986;1;543;1,341081849;509;0
566,472686;1;1294;2,284311371;1240;0
1989,962672;1;1095;0,550261578;1061;0
2081,086946;1;1202;0,577582788;1168;0
376585,14;53;1481,03;89444164,82;555,09;1
772134,34;67;914,78;82047507,03;253,49;1
50,613025;1;66;1,304012133;0;0
1071,071956;1;97;0,090563476;43;0
37029;18;481,8535819;679670,7119;1514;1
288314;16;100,9973031;927090,2855;914,3152853;1
270732,48;98;1373,34;46725622,35;102;1
625,762519;1;1294;2,067877124;1240;0
2937,049408;1;101;0,034388254;47;0
602,830893;1;86;0,14266024;0;0
2893,668219;1;1514;0,523211331;1460;0
746672,52;27;167,17;21205496,42;398,17;1
86705,3;35;629,23;49576109,51;566,1;1
2894,665979;1;1514;0,523030985;1460;0
2943,009657;1;33194;11,27893003;0;0
2823,387711;1;1514;0,536235244;0;0
1248,935545;1;74;0,059250456;0;0
2894,702327;1;1514;0,523024418;1460;0
53105,07;32;1010,48;12534116,55;940,57;1
2895,757057;1;1514;0,522833915;1460;0
64331;16;252,3205878;1756050,855;1514;1
62,619685;1;93;1,485155962;39;0
2831,951732;1;1514;0,534613631;0;0
49,558194;1;66;1,331767632;0;0
321698,79;59;655,21;50031626,08;400,83;1
260132,22;29;1022,55;81769296,02;1050,77;1
50,02048;1;74;1,479394011;0;0
2908,939953;1;128;0,044002283;0;0
618404,26;64;447,22;43887773,63;111,72;1
2890,245088;1;1514;0,523831009;0;0
2370,635952;1;1211;0,51083339;1177;0
2940,999295;1;74;0,025161516;0;0
82,925048;1;1294;15,60445264;1240;0
2542,885748;1;1141;0,448702817;1107;0
55,51249;1;1514;27,2731411;0;0
2881,707321;1;956;0,331747778;0;0
53,519854;1;66;1,233187198;0;0
53812;21;676,1754942;1097459,027;1514;0
565,278463;1;1292;2,285599191;1238;0
246626;18;64;251948,1688;1514;1
1443,009238;1;86;0,059597678;0;0
1659,975243;1;468;0,281931915;0;0
559,189613;1;1292;2,310486403;1238;0
704,882705;1;1292;1,832929066;1238;0
2377,655511;1;189;0,079490069;155;0
2894,440872;1;1514;0,523071663;0;0
140,289346;1;1292;9,209537485;1238;0
56,173666;1;1514;26,95213044;0;0
2939,758786;1;74;0,025172133;0;0
2180,487006;1;983;0,45081672;949;0
987328,23;1;998,71;29614350,18;254,64;1
999150,42;27;1202,65;33170220,4;1131,84;1
2895,73018;1;1514;0,522838768;1460;0
2895,546538;1;1514;0,522871927;1460;0
660,756414;1;1294;1,958361615;1240;0
2895,048533;1;1514;0,522961872;1460;0
1451,431113;1;1514;1,043108409;1460;0
1056,78096;1;1292;1,222580693;1238;0
2889,958272;1;106;0,03667873;52;0
22538;14;464,6061331;1185119,313;1514;1
2445,576854;1;188;0,076873479;154;0
8927;21;373,1344879;1123338,249;1320,997605;1
2894,721979;1;1514;0,523020867;1460;0
53,723606;1;1514;28,18127979;0;0
1667,115247;1;84;0,050386439;30;0
285,032881;1;1292;4,532810358;1238;0
2528,439726;1;1087;0,429909398;1053;0
56,286967;1;1514;26,89787803;0;0
2939,827846;1;74;0,025171542;0;0
560,048841;1;1294;2,310512768;1240;0
2941,900702;1;109;0,037050877;0;0
512,601906;1;1294;2,524376094;1240;0
52,231137;1;1514;28,98654056;0;0
346,732131;1;1292;3,726219409;1238;0
113103;15;547,1554308;525111,0729;1514;1
576186,12;67;1049,17;93699514,66;846,07;1
155133;20;616,7364;775323,7925;1043,832643;1
54,556064;1;1514;27,75126835;0;0
2816,768919;1;1514;0,53749528;0;0
2476,456147;1;197;0,079549157;163;0
61230;19;425,665563;316067,4328;1298,392649;1
496,734572;1;1292;2,600986664;1238;0
579,738744;1;1294;2,232039882;1240;0
50,267545;1;1514;30,11883652;0;0
2739,714725;1;171;0,062415257;137;0
356,561653;1;1292;3,623496766;1238;0
52,759521;1;1514;28,69624179;0;0
2822,722265;1;1514;0,53636166;0;0
628,670312;1;1292;2,05513124;1238;0
50,434627;1;1514;30,01905754;0;0
2554,923524;1;1222;0,478292203;1188;0
50,960619;1;1514;29,70921468;0;0
51,224393;1;1514;29,55623057;0;0
2170,236835;1;188;0,08662649;154;0
2647,446369;1;1109;0,418894227;1075;0
1720,6577;1;228;0,132507471;194;0
661688,49;27;244,69;25109104,03;1178,04;1
610865,04;86;779,39;10621834,65;199,92;1
717819,33;42;504,47;18442890,65;322,67;1
650,961303;1;1294;1,987829372;1240;0
1995,430656;1;1189;0,595861347;1155;0
439,552053;1;1294;2,943906161;1240;0
50,858561;1;1514;29,76883224;0;0
56,134901;1;1514;26,97074273;0;0
51,27126;1;1514;29,52921326;0;0
872,805157;1;1292;1,480284561;1238;0
2890,287412;1;1514;0,523823338;0;0
2938,118738;1;1292;0,439737163;1238;0
54,415145;1;1514;27,82313586;0;0
2377,620237;1;1195;0,502603393;1161;0
620,800658;1;1294;2,084405004;1240;0
523,480445;1;1292;2,46809601;1238;0
56,184718;1;66;1,174696629;0;0
172260,77;78;1191,83;64534696,15;1008,27;1
54,125906;1;54;0,997673813;0;0
312064,96;25;1166,82;69805800,66;693,64;1
26488,04;13;943,37;73908730,19;919,71;1
714,726244;1;1292;1,807685123;1238;0
55,545038;1;1514;27,25715973;0;0
879,868418;1;1292;1,468401379;1238;0
911224,63;14;831,74;24556493,53;130,42;1
367,504353;1;1466;3,989068385;0;0
360,452772;1;142;0,393948974;0;0
603,998493;1;1294;2,142389448;1240;0
634,360637;1;166;0,261680801;0;0
52,796959;1;1514;28,67589346;0;0
53,19941;1;1514;28,4589617;0;0
415,06068;1;134;0,32284436;0;0
11596,82;4;670,35;29969522,64;438,88;1
1871,613049;1;422;0,225473957;368;0
677,752562;1;1292;1,906300427;1238;0
574,476675;1;1292;2,249003404;1238;0
2108,936037;1;179;0,084876922;145;0
3300;26;361,1248469;1156555,946;1514;1
190,96623;1;1466;7,676749928;0;0
627,529312;1;1294;2,062055068;1240;0
1987,836857;1;127;0,063888543;93;0
606166,06;41;787,36;46309394,51;1058,78;1
2876,027596;1;74;0,025729934;0;0
50,005476;1;74;1,479837899;0;0
2889,047228;1;66;0,022844902;0;0
54,169184;1;1514;27,9494698;0;0
2325,036427;1;159;0,068386025;125;0
2937,131302;1;1292;0,439884999;1238;0
34929;22;480,2325027;1305587,281;1139,136153;1
574,735517;1;1294;2,251470389;1240;0
654,344808;1;1294;1,977550646;1240;0
969,492633;1;1292;1,332655819;1238;0
2577,989618;1;166;0,06439126;132;0
592,614958;1;1292;2,180167713;1238;0
751965,32;75;567,81;26822243,45;476,57;1
2682,216192;1;197;0,073446727;163;0
1;2;544;1088000000;544;1
2895,248945;1;1514;0,522925672;1460;0
2424,144711;1;1197;0,493782403;1163;0
55,74739;1;1514;27,15822163;0;0
2894,224482;1;1514;0,523110771;1460;0
953,192884;1;98;0,102812349;44;0
2573,875954;1;182;0,070710478;148;0
123,792431;1;149;1,203627698;0;0
55,289656;1;1514;27,38306009;0;0
2939,223472;1;74;0,025176718;0;0
281,172641;1;1292;4,595041647;1238;0
671,624258;1;1294;1,926672515;0;0
51998;22;585,37373;1364622,225;1514;1
2894,696907;1;1514;0,523025397;1460;0
2240,508405;1;1089;0,486050397;1055;0
852884,01;20;1272,67;23063571,83;891,43;1
943483,94;37;866,72;21361421,05;555,62;1
944,987293;1;1292;1,36721415;1238;0
2894,97484;1;1514;0,522975184;1460;0
2916,570887;1;1514;0,519102761;1460;0
140,27996;1;1292;9,210153687;1238;0
691032,17;66;1162,79;56177880,25;926,07;1
686973,21;81;420,83;51427955,93;898,69;1
50,335624;1;1514;30,07810075;0;0
453720,24;15;264,72;12531549,73;514,6;1
127459;23;752,7287181;1054562,726;1312,800139;0
603,263843;1;106;0,175710845;0;0
126,088577;1;1292;10,24676478;1238;0
98364;13;249,2048772;1385056,199;1200,50452;0
892618,98;71;216,27;21459223,89;235,2;1
2122,82161;1;1180;0,555863947;1146;0
2898,24073;1;1514;0,522385868;1460;0
573,863046;1;1294;2,254893405;1240;0
134053;27;412,0223361;1397831,352;1514;1
278013,57;46;1171,09;69401391,18;1100,01;1
2484,584737;1;114;0,045882919;80;0
2822,793295;1;1514;0,536348163;0;0
2351,530724;1;1223;0,520086762;1189;0
2291,66244;1;1229;0,536291898;1195;0
1453,704775;1;74;0,050904421;0;0
661686,86;79;1245,86;43684395,84;1240,56;1
55196;21;582,084455;1217946,088;1514;1
52,344426;1;1514;28,92380501;0;0
2265,096909;1;530;0,233985574;476;0
2894,424528;1;1514;0,523074616;0;0
86,873838;1;1294;14,89516309;1240;0
8107;26;619,4692762;812858,9832;1379,670062;0
54,085797;1;1514;27,992561;0;0
54,438532;1;1514;27,81118294;0;0
746036,38;94;519,5;8991484,4;1211,3;1
2886,790843;1;1514;0,524457809;1460;0
1;2;1047;2094000000;1047;1
55,788486;1;1514;27,13821581;0;0
2911,013464;1;744;0,255581092;690;0
482071,84;71;1046,74;74004440;472,55;1
2397,317357;1;187;0,078003857;153;0
109783;25;171,4823731;1325125,844;1514;1
2882,345115;1;1514;0,525266732;0;0
356,556674;1;1292;3,623547365;1238;0
2504,020918;1;1187;0,474037573;1153;0
177931;19;375,7822963;917009,6438;1375,390621;0
2822,419572;1;1514;0,536419182;0;0
795155,98;88;1460,53;81420073,88;1377,52;1
565,965859;1;1294;2,28635699;1240;0
519127,64;47;286,67;13561774,08;1340,91;1
27258,49;11;938,18;44874753,53;728,89;1
50,631938;1;54;1,066520482;0;0
560,122788;1;1294;2,310207736;1240;0
53,65929;1;1514;28,21505785;0;0
2655,237651;1;1239;0,466624899;1205;0
20165;25;379,5712755;799999,1838;1514;1
52,05228;1;1514;29,0861413;0;0
52,636008;1;1514;28,76357894;0;0
514,242907;1;1292;2,512431343;1238;0
2512,279343;1;127;0,050551703;93;0
2663,735879;1;171;0,064195554;137;0
931,320749;1;1292;1,387277155;1238;0
879,944439;1;1292;1,46827452;1238;0
831175,78;93;74,47;3167691,41;538,48;1
54,731407;1;1514;27,66236162;0;0
435,056006;1;1466;3,36968109;0;0
52,347663;1;1514;28,92201646;0;0
340,375202;1;74;0,217407142;0;0
2947,747877;1;74;0,025103911;0;0
388,299926;1;1292;3,327324859;1238;0
499896,2;19;708,86;80619826,52;987,01;1
346,825374;1;86;0,247963402;0;0
14979,42;56;1388,66;57896908,87;1361,39;1
109873;20;494,0068086;760633,1677;1514;1
55,495744;1;1514;27,28137085;0;0
976,12274;1;1292;1,323604036;1238;0
898360,82;59;1041,67;94627249,28;1346,55;1
65427;20;706,8022509;1452178,906;1514;0
193843,13;57;397,59;62150866,76;985,83;1
928795,47;19;1019,16;44924660,47;358,51;1
2577,809657;1;158;0,061292345;124;0
706770,01;28;744,81;82648246,72;73,19;1
55,362261;1;1514;27,3471485;0;0
610,452899;1;1292;2,116461401;1238;0
52143;21;673,4855383;310801,1445;1514;1
84,195553;1;1292;15,34522832;1238;0
2303,489704;1;1165;0,505754377;1131;0
72,531719;1;88;1,21326228;34;0
2895,715773;1;1514;0,522841369;1460;0
388,299926;1;1292;3,327324859;1238;0
50,209245;1;1514;30,15380872;0;0
543750,07;15;462,09;72132966,58;1219,33;1
514740,02;38;205,69;56361616,71;1240,1;1
463780,9;16;227,68;11255136,09;1207,85;1
778,078601;1;1292;1,660500619;1238;0
724,549863;1;1292;1,783176099;1238;0
2211,206836;1;1105;0,499727109;1071;0
2861,979077;1;1514;0,529004566;0;0
2949,968651;1;74;0,025085012;0;0
625,827459;1;1294;2,067662547;1240;0
2886,954286;1;1514;0,524428117;1460;0
2939,165852;1;74;0,025177211;0;0
514,270563;1;1292;2,512296232;1238;0
54,335798;1;1514;27,86376621;0;0
494606,32;53;1199,85;9738116,41;716,39;1
527845,92;98;567,62;94932387,29;372,81;1
86,854049;1;1294;14,89855683;1240;0
53,917247;1;1514;28,08006818;0;0
52,18915;1;54;1,034697805;0;0
2886,793344;1;1514;0,524457354;1460;0
51,017395;1;1514;29,67615203;0;0
598,6084;1;98;0,163713038;44;0
51,827469;1;1514;29,21230768;0;0
634,240211;1;1294;2,040236452;1240;0
592,313564;1;1294;2,184653664;1240;0
64,107347;1;88;1,372697557;34;0
537715,02;21;559,6;60710114,47;709,51;1
51142;20;450,2811185;541514,6159;1514;1
230695,24;26;1255,1;82250665,88;498,52;1
2916,599966;1;1514;0,519097585;1460;0
85992;24;490,4494242;894645,965;1514;0
929319,67;56;414,91;12720526,18;1095,85;1
63,68272;1;1292;20,28807783;1238;0
625,835075;1;1294;2,067637385;1240;0
2936,877113;1;1292;0,439923071;1238;0
177377,64;12;591,67;38971672,98;595,55;1
2849,816956;1;1514;0,531262191;0;0
2823,307987;1;1514;0,536250387;0;0
2106,23618;1;183;0,086884843;149;0
718,028021;1;1292;1,799372671;1238;0
666264,1;38;559,81;63436579,37;206,91;1
2895,639967;1;1514;0,522855057;1460;0
832645,52;86;1126,74;31667266,71;931,18;1
52,974017;1;1514;28,58004843;0;0
383;23;272,6497842;1215123,766;1280,774407;0
51,449945;1;1514;29,42665868;0;0
2324,809157;1;530;0,227975702;476;0
499,192264;1;74;0,148239476;0;0
2897,350542;1;1514;0,522546367;1460;0
318467,62;74;135,31;76597620,42;295,41;1
550,586992;1;1292;2,346586491;1238;0
27003,52;51;669,47;2713916,53;458,32;1
49;2;592;24163265,31;592;1
53,762167;1;54;1,00442378;0;0
182,730829;1;86;0,470637604;0;0
18445;25;286,6550365;1428076,594;1514;0
622,223443;1;1294;2,079638774;1240;0
511,29731;1;1294;2,530817143;1240;0
822095,46;19;1191,95;31353085,66;461,8;1
56,261622;1;1514;26,90999511;0;0
829033,71;78;201,77;83477749,79;358,19;1
193218,63;99;826,87;29374213,02;301,67;1
709,24842;1;1292;1,821646636;1238;0
2030,037168;1;159;0,078323689;125;0
545234,84;53;224,19;55292583,33;369,33;1
51,949912;1;1514;29,14345593;0;0
776353,84;65;389,64;38115665,49;1161,37;1
2895,863977;1;1514;0,522814611;1460;0
23322,59;24;1105,18;25106211,01;1112,34;1
635,385346;1;1294;2,036559398;1240;0
55,461527;1;1514;27,2982021;0;0
931,343363;1;1292;1,38724347;1238;0
557,868112;1;1294;2,319544656;1240;0
1957,543712;1;158;0,080713396;124;0
58585,05;72;181,39;85485319,32;903,25;1
52,491938;1;1514;28,8425238;0;0
997,929966;1;1292;1,29468003;1238;0
760,579856;1;1292;1,69870394;1238;0
56,255311;1;1514;26,91301401;0;0
580,662435;1;1294;2,228489256;1240;0
71154;13;465,3658258;1240751,597;1265,14896;1
2131,800617;1;1151;0,53991916;1117;0
283,043674;1;1292;4,564666566;1238;0
2429,058234;1;1157;0,476316287;1123;0
2898,243302;1;1514;0,522385404;1460;0
842922,67;71;1283,48;1207418,82;470,63;1
281471,2;87;1199,96;60032969,76;1193,45;1
2895,489423;1;1514;0,522882241;1460;0
52,773244;1;54;1,023245775;0;0
445,6294;1;74;0,166057266;0;0
574,459145;1;1292;2,249072034;1238;0
25409;21;665,7305185;2010906,503;1260,594616;1
825,080726;1;1292;1,565907381;1238;0
54,763685;1;1514;27,64605728;0;0
388,31664;1;1292;3,327181644;1238;0
667089,31;40;1282,42;78208616,36;756,87;1
228,005675;1;1292;5,6665256;1238;0
2891,400363;1;1514;0,523621709;1460;0
281,076839;1;1292;4,596607817;1238;0
2949,931643;1;14474;4,90655437;0;0
197,384619;1;157;0,795401384;0;0
44905;16;299,4889919;1151028,754;1514;0
2002,58973;1;1098;0,548290038;1064;0
51,660058;1;1514;29,30697388;0;0
2894,608938;1;1514;0,523041292;1460;0
1443,413698;1;1514;1,048902336;0;0
2196,380493;1;1101;0,501279265;1067;0
2107,11144;1;1120;0,531533349;1086;0
51,63712;1;1514;29,31999249;0;0
132,265258;1;182;1,376022709;0;0
50,896019;1;1514;29,74692324;0;0
390723,1;17;957,71;21631013,82;542,88;1
632,434611;1;1294;2,046061325;1240;0
314776,36;72;874,8;31045499,09;389,58;1
112058,16;3;958,33;50667382,51;229,42;1
2894,71624;1;1514;0,523021904;1460;0
2822,736406;1;1514;0,536358973;0;0
2879,461388;1;1514;0,525792777;0;0
654263,87;43;919,57;14685211,5;101,1;1
2895,45468;1;1514;0,522888516;1460;0
2715,936012;1;192;0,07069386;158;0
345617,12;36;1301,34;45179687,54;875,48;1
2940,045994;1;74;0,025169674;0;0
578243,68;9;1036,9;81552843,64;958,62;1
40346;21;403,6589066;1399647,659;1297,875078;0
152716;28;286,4234257;608161,8147;1514;1
53,406932;1;1514;28,34837941;0;0
405,174987;1;159;0,392423039;0;0
2937,065309;1;1292;0,439894883;1238;0
2900,709855;1;74;0,025510997;0;0
430,426854;1;502;1,166284107;0;0
2817,394255;1;1514;0,53737598;0;0
51,351065;1;1514;29,48332173;0;0
1703,307768;1;1072;0,629363653;0;0
122623;20;360,5530966;684682,0937;1514;1
53,185665;1;1514;28,46631647;0;0
673,560068;1;1292;1,918165965;1238;0
2894,387673;1;1514;0,523081277;1460;0
219,822779;1;1292;5,877461835;1238;0
199092;18;681,5527996;293123,8551;777,1100691;1
136104,59;40;410;55671469,04;1261,29;1
2893,397146;1;1514;0,523260349;1460;0
140,273458;1;1292;9,210580599;1238;0
2893,862837;1;1514;0,523176144;1460;0
2077,28724;1;1179;0,56756715;1145;0
2945,370434;1;74;0,025124174;0;0
53,407831;1;54;1,011087662;0;0
2636,071145;1;1186;0,449911984;1152;0
2916,569516;1;1514;0,519103005;1460;0
238014;22;405,5820955;841195,1232;1514;1
414886,11;10;401,33;64245553,71;1370,9;1
2891,449123;1;1514;0,523612879;1460;0
603,261795;1;1294;2,145005715;1240;0
747339,12;72;195,33;76697439,94;1263,04;1
356404,95;99;632,4;20969183,07;886,28;1
1448,938398;1;74;0,051071874;0;0
701,562516;1;1292;1,841603519;1238;0
170,799016;1;1466;8,583187572;0;0
57782,22;80;1265,83;46846275,81;1001,83;1
62,71982;1;1292;20,59954859;1238;0
54,43475;1;1514;27,81311519;0;0
0;2;712;inf;712;1
1660,284652;1;1294;0,779384425;0;0
898757,73;29;90,89;13885976,84;971,61;1
345,208234;1;152;0,440313946;0;0
2949,926004;1;74;0,025085375;0;0
884034,48;89;1313,98;39393623,26;1283,85;1
2948,807781;1;74;0,025094888;0;0
348740,94;21;149,66;16880783,61;1052,18;1
349198,1;91;911,29;95471484,91;1427,06;1
51,028693;1;1514;29,66958159;0;0
1449,058053;1;279;0,19253887;225;0
532,690043;1;1292;2,425425469;1238;0
54,958094;1;54;0,982566808;0;0
8689;21;595,216498;217688,5769;1514;1
58471;23;393,6778815;580438,7961;1514;1
741,984628;1;1292;1,741275964;1238;0
583,735679;1;1292;2,213330527;1238;0
2895,6199;1;1514;0,52285868;1460;0
1;2;678;1356000000;678;1
47;2;463;19702127,66;463;1
642,661344;1;96;0,14937883;42;0
53,292764;1;66;1,238442029;0;0
1700,437331;1;1354;0,796265746;0;0
64740,94;59;296,04;21215200,53;907,28;1
423,366519;1;146;0,344854855;0;0
50,870551;1;54;1,06151787;0;0
52,890582;1;1514;28,62513351;0;0
583,717577;1;1292;2,213399165;1238;0
976,148994;1;98;0,10039451;44;0
54,340487;1;1514;27,86136186;0;0
2348,454977;1;127;0,054078107;93;0
397181,98;77;1271,86;87783161,53;1012,72;1
78036;18;693,7914233;107891,6336;1154,865336;1
47701;22;498,3562198;1023632,692;1514;1
2893,280138;1;1514;0,52328151;1460;0
2937,085198;1;1292;0,439891904;1238;0
677,85524;1;1292;1,90601167;1238;0
53,12227;1;1514;28,50028757;0;0
55,650405;1;1514;27,20555174;0;0
504393,3;55;332,14;37891539,67;1186,3;1
423,327907;1;147;0,347248545;0;0
2917,692207;1;1514;0,518903261;1460;0
92,81024;1;1294;13,94242689;1240;0
235935,07;21;695,94;43003768,81;918,45;1
10169;19;653,4180784;746536,2128;1514;1
231,262522;1;1292;5,586724486;1238;0
682723,76;48;1214,81;4549546,36;223,9;1
637,121812;1;1294;2,031008786;1240;0
2892,056737;1;1514;0,523502869;0;0
884944,87;63;1212,75;93452101,66;962,02;1
628,687827;1;1292;2,055073985;1238;0
2898,880882;1;1514;0,522270511;1460;0
125758,43;6;728,29;65669295,11;794,33;1
2592,95204;1;551;0,21249911;517;0
1702,985616;1;1115;0,654732482;0;0
55,620217;1;1514;27,22031762;0;0
118213;26;556,466333;1540736,585;1119,183762;1
2895,4952;1;1514;0,522881198;1460;0
565,997802;1;1294;2,286227956;1240;0
1957,544399;1;1104;0,563971882;1070;0
132,266573;1;176;1,330646094;0;0
2911,364957;1;103;0,035378594;49;0
105173,48;80;523,23;28536296,85;193,6;1
2894,393109;1;1514;0,523080294;1460;0
266162;26;408,736634;982698,2351;1338,407882;1
963194,54;58;1417,07;35942311,03;1475,43;1
64659,6;43;1148,95;82845697,22;1110,47;1
991,433114;1;1292;1,303164057;1238;0
55,924418;1;1514;27,07225264;0;0
2886,970189;1;1514;0,524425228;1460;0
50,492283;1;1514;29,98477946;0;0
2894,614376;1;1514;0,52304031;1460;0
2937,056685;1;1292;0,439896174;1238;0
53,550405;1;1514;28,27242804;0;0
1042,568753;1;1292;1,239246808;1238;0
574,670189;1;1294;2,251726334;1240;0
2351,674797;1;189;0,080368255;155;0
55,837666;1;1514;27,11431335;0;0
2895,068317;1;1514;0,522958298;1460;0
1444,638711;1;74;0,05122388;0;0
691695,06;9;1228,58;38434110,83;261,95;1
620,666011;1;1294;2,084857194;1240;0
50,419553;1;1514;30,02803238;0;0
51,348856;1;1514;29,48459009;0;0
50,533479;1;1514;29,96033521;0;0
49,811639;1;1514;30,39450217;0;0
2949,954088;1;74;0,025085136;0;0
2910,332384;1;97;0,033329526;43;0
632,197869;1;1294;2,046827523;1240;0
2099,325688;1;1205;0,573993834;1171;0
667,294962;1;1292;1,936175262;1238;0
2894,750626;1;1514;0,523015691;1460;0
2938,110627;1;1292;0,439738377;1238;0
705079,51;92;966,33;54094386,01;112,88;1
2902,894509;1;1514;0,521548404;1460;0
565,992515;1;1294;2,286249311;1240;0
55,619978;1;1514;27,22043459;0;0
86408;29;313,4680722;547564,4116;1514;1
2537,682706;1;74;0,029160462;0;0
50,288128;1;54;1,073812072;0;0
2890,188703;1;1514;0,523841228;0;0
51,854444;1;1514;29,19711126;0;0
727,765771;1;1292;1,775296462;1238;0
2945,429746;1;74;0,025123668;0;0
55,411765;1;1514;27,32271698;0;0
748,380711;1;91;0,121595865;37;0
53,471623;1;1514;28,314083;0;0
2605,00549;1;114;0,043761904;80;0
54,942779;1;1514;27,55594093;0;0
1940,496544;1;185;0,095336423;151;0
51,101664;1;1514;29,62721469;0;0
54,281113;1;1514;27,8918373;0;0
170,794782;1;1466;8,583400349;0;0
2895,455404;1;1514;0,522888385;1460;0
50,476985;1;1514;29,99386691;0;0
2901,74913;1;1514;0,52175427;1460;0
2893,846011;1;1514;0,523179186;1460;0
442,246417;1;74;0,167327528;0;0
220928;19;696,1343991;1464862,918;1324,390624;1
432610,67;32;1101,78;88544339,95;1452,12;1
675,127151;1;88;0,130345817;34;0
2320,905622;1;796;0,342969568;762;0
27621;16;666,4109756;1444784,961;1514;1
48315;21;525,9452983;1557080,683;1272,660754;1
2905,952989;1;744;0,256026165;690;0
2938,085625;1;101;0,034376125;47;0
