Flow Duration;Total Fwd Packets;Packet Length Mean;Flow Bytes/s;Fwd Packet Length Max
50,267545;1;1514;30,11883652;0
2739,714725;1;171;0,062415257;137
356,561653;1;1292;3,623496766;1238
52,759521;1;1514;28,69624179;0
2822,722265;1;1514;0,53636166;0
628,670312;1;1292;2,05513124;1238
50,434627;1;1514;30,01905754;0
2554,923524;1;1222;0,478292203;1188
50,960619;1;1514;29,70921468;0
51,224393;1;1514;29,55623057;0
2170,236835;1;188;0,08662649;154
2647,446369;1;1109;0,418894227;1075
1720,6577;1;228;0,132507471;194
661688,49;27;244,69;25109104,03;1178,04
610865,04;86;779,39;10621834,65;199,92
717819,33;42;504,47;18442890,65;322,67
650,961303;1;1294;1,987829372;1240
1995,430656;1;1189;0,595861347;1155
439,552053;1;1294;2,943906161;1240
50,858561;1;1514;29,76883224;0
56,134901;1;1514;26,97074273;0
51,27126;1;1514;29,52921326;0
872,805157;1;1292;1,480284561;1238
2890,287412;1;1514;0,523823338;0
2938,118738;1;1292;0,439737163;1238
54,415145;1;1514;27,82313586;0
2377,620237;1;1195;0,502603393;1161
620,800658;1;1294;2,084405004;1240
523,480445;1;1292;2,46809601;1238
56,184718;1;66;1,174696629;0
172260,77;78;1191,83;64534696,15;1008,27
54,125906;1;54;0,997673813;0
312064,96;25;1166,82;69805800,66;693,64
26488,04;13;943,37;73908730,19;919,71
714,726244;1;1292;1,807685123;1238
55,545038;1;1514;27,25715973;0
879,868418;1;1292;1,468401379;1238
911224,63;14;831,74;24556493,53;130,42
367,504353;1;1466;3,989068385;0
360,452772;1;142;0,393948974;0
603,998493;1;1294;2,142389448;1240
634,360637;1;166;0,261680801;0
52,796959;1;1514;28,67589346;0
53,19941;1;1514;28,4589617;0
415,06068;1;134;0,32284436;0
11596,82;4;670,35;29969522,64;438,88
1871,613049;1;422;0,225473957;368
677,752562;1;1292;1,906300427;1238
574,476675;1;1292;2,249003404;1238
2108,936037;1;179;0,084876922;145
3300;26;361,1248469;1156555,946;1514
190,96623;1;1466;7,676749928;0
627,529312;1;1294;2,062055068;1240
1987,836857;1;127;0,063888543;93
606166,06;41;787,36;46309394,51;1058,78
2876,027596;1;74;0,025729934;0
50,005476;1;74;1,479837899;0
2889,047228;1;66;0,022844902;0
54,169184;1;1514;27,9494698;0
2325,036427;1;159;0,068386025;125
2937,131302;1;1292;0,439884999;1238
34929;22;480,2325027;1305587,281;1139,136153
574,735517;1;1294;2,251470389;1240
654,344808;1;1294;1,977550646;1240
969,492633;1;1292;1,332655819;1238
2577,989618;1;166;0,06439126;132
592,614958;1;1292;2,180167713;1238
751965,32;75;567,81;26822243,45;476,57
2682,216192;1;197;0,073446727;163
1;2;544;1088000000;544
2895,248945;1;1514;0,522925672;1460
2424,144711;1;1197;0,493782403;1163
55,74739;1;1514;27,15822163;0
2894,224482;1;1514;0,523110771;1460
953,192884;1;98;0,102812349;44
2573,875954;1;182;0,070710478;148
123,792431;1;149;1,203627698;0
55,289656;1;1514;27,38306009;0
2939,223472;1;74;0,025176718;0
281,172641;1;1292;4,595041647;1238
671,624258;1;1294;1,926672515;0
51998;22;585,37373;1364622,225;1514
2894,696907;1;1514;0,523025397;1460
2240,508405;1;1089;0,486050397;1055
852884,01;20;1272,67;23063571,83;891,43
943483,94;37;866,72;21361421,05;555,62
944,987293;1;1292;1,36721415;1238
2894,97484;1;1514;0,522975184;1460
2916,570887;1;1514;0,519102761;1460
140,27996;1;1292;9,210153687;1238
691032,17;66;1162,79;56177880,25;926,07
686973,21;81;420,83;51427955,93;898,69
50,335624;1;1514;30,07810075;0
453720,24;15;264,72;12531549,73;514,6
127459;23;752,7287181;1054562,726;1312,800139
603,263843;1;106;0,175710845;0
126,088577;1;1292;10,24676478;1238
98364;13;249,2048772;1385056,199;1200,50452
892618,98;71;216,27;21459223,89;235,2
2122,82161;1;1180;0,555863947;1146
2898,24073;1;1514;0,522385868;1460
573,863046;1;1294;2,254893405;1240
134053;27;412,0223361;1397831,352;1514
278013,57;46;1171,09;69401391,18;1100,01
2484,584737;1;114;0,045882919;80
2822,793295;1;1514;0,536348163;0
2351,530724;1;1223;0,520086762;1189
2291,66244;1;1229;0,536291898;1195
1453,704775;1;74;0,050904421;0
661686,86;79;1245,86;43684395,84;1240,56
55196;21;582,084455;1217946,088;1514
52,344426;1;1514;28,92380501;0
2265,096909;1;530;0,233985574;476
2894,424528;1;1514;0,523074616;0
86,873838;1;1294;14,89516309;1240
8107;26;619,4692762;812858,9832;1379,670062
54,085797;1;1514;27,992561;0
54,438532;1;1514;27,81118294;0
746036,38;94;519,5;8991484,4;1211,3
2886,790843;1;1514;0,524457809;1460
1;2;1047;2094000000;1047
55,788486;1;1514;27,13821581;0
2911,013464;1;744;0,255581092;690
482071,84;71;1046,74;74004440;472,55
2397,317357;1;187;0,078003857;153
109783;25;171,4823731;1325125,844;1514
2882,345115;1;1514;0,525266732;0
356,556674;1;1292;3,623547365;1238
2504,020918;1;1187;0,474037573;1153
177931;19;375,7822963;917009,6438;1375,390621
2822,419572;1;1514;0,536419182;0
795155,98;88;1460,53;81420073,88;1377,52
565,965859;1;1294;2,28635699;1240
519127,64;47;286,67;13561774,08;1340,91
27258,49;11;938,18;44874753,53;728,89
50,631938;1;54;1,066520482;0
560,122788;1;1294;2,310207736;1240
53,65929;1;1514;28,21505785;0
2655,237651;1;1239;0,466624899;1205
20165;25;379,5712755;799999,1838;1514
52,05228;1;1514;29,0861413;0
52,636008;1;1514;28,76357894;0
514,242907;1;1292;2,512431343;1238
2512,279343;1;127;0,050551703;93
2663,735879;1;171;0,064195554;137
931,320749;1;1292;1,387277155;1238
879,944439;1;1292;1,46827452;1238
831175,78;93;74,47;3167691,41;538,48
54,731407;1;1514;27,66236162;0
435,056006;1;1466;3,36968109;0
52,347663;1;1514;28,92201646;0
340,375202;1;74;0,217407142;0
2947,747877;1;74;0,025103911;0
388,299926;1;1292;3,327324859;1238
499896,2;19;708,86;80619826,52;987,01
346,825374;1;86;0,247963402;0
14979,42;56;1388,66;57896908,87;1361,39
109873;20;494,0068086;760633,1677;1514
55,495744;1;1514;27,28137085;0
976,12274;1;1292;1,323604036;1238
898360,82;59;1041,67;94627249,28;1346,55
65427;20;706,8022509;1452178,906;1514
193843,13;57;397,59;62150866,76;985,83
928795,47;19;1019,16;44924660,47;358,51
2577,809657;1;158;0,061292345;124
706770,01;28;744,81;82648246,72;73,19
55,362261;1;1514;27,3471485;0
610,452899;1;1292;2,116461401;1238
52143;21;673,4855383;310801,1445;1514
84,195553;1;1292;15,34522832;1238
2303,489704;1;1165;0,505754377;1131
72,531719;1;88;1,21326228;34
2895,715773;1;1514;0,522841369;1460
388,299926;1;1292;3,327324859;1238
50,209245;1;1514;30,15380872;0
543750,07;15;462,09;72132966,58;1219,33
514740,02;38;205,69;56361616,71;1240,1
463780,9;16;227,68;11255136,09;1207,85
778,078601;1;1292;1,660500619;1238
724,549863;1;1292;1,783176099;1238
2211,206836;1;1105;0,499727109;1071
2861,979077;1;1514;0,529004566;0
2949,968651;1;74;0,025085012;0
625,827459;1;1294;2,067662547;1240
2886,954286;1;1514;0,524428117;1460
2939,165852;1;74;0,025177211;0
514,270563;1;1292;2,512296232;1238
54,335798;1;1514;27,86376621;0
494606,32;53;1199,85;9738116,41;716,39
527845,92;98;567,62;94932387,29;372,81
86,854049;1;1294;14,89855683;1240
53,917247;1;1514;28,08006818;0
52,18915;1;54;1,034697805;0
2886,793344;1;1514;0,524457354;1460
51,017395;1;1514;29,67615203;0
598,6084;1;98;0,163713038;44
51,827469;1;1514;29,21230768;0
634,240211;1;1294;2,040236452;1240
592,313564;1;1294;2,184653664;1240
64,107347;1;88;1,372697557;34
537715,02;21;559,6;60710114,47;709,51
51142;20;450,2811185;541514,6159;1514
230695,24;26;1255,1;82250665,88;498,52
2916,599966;1;1514;0,519097585;1460
85992;24;490,4494242;894645,965;1514
929319,67;56;414,91;12720526,18;1095,85
63,68272;1;1292;20,28807783;1238
625,835075;1;1294;2,067637385;1240
2936,877113;1;1292;0,439923071;1238
177377,64;12;591,67;38971672,98;595,55
2849,816956;1;1514;0,531262191;0
2823,307987;1;1514;0,536250387;0
2106,23618;1;183;0,086884843;149
718,028021;1;1292;1,799372671;1238
666264,1;38;559,81;63436579,37;206,91
2895,639967;1;1514;0,522855057;1460
832645,52;86;1126,74;31667266,71;931,18
52,974017;1;1514;28,58004843;0
383;23;272,6497842;1215123,766;1280,774407
51,449945;1;1514;29,42665868;0
2324,809157;1;530;0,227975702;476
499,192264;1;74;0,148239476;0
2897,350542;1;1514;0,522546367;1460
318467,62;74;135,31;76597620,42;295,41
550,586992;1;1292;2,346586491;1238
27003,52;51;669,47;2713916,53;458,32
49;2;592;24163265,31;592
53,762167;1;54;1,00442378;0
182,730829;1;86;0,470637604;0
18445;25;286,6550365;1428076,594;1514
622,223443;1;1294;2,079638774;1240
511,29731;1;1294;2,530817143;1240
822095,46;19;1191,95;31353085,66;461,8
56,261622;1;1514;26,90999511;0
829033,71;78;201,77;83477749,79;358,19
193218,63;99;826,87;29374213,02;301,67
709,24842;1;1292;1,821646636;1238
2030,037168;1;159;0,078323689;125
545234,84;53;224,19;55292583,33;369,33
51,949912;1;1514;29,14345593;0
776353,84;65;389,64;38115665,49;1161,37
2895,863977;1;1514;0,522814611;1460
23322,59;24;1105,18;25106211,01;1112,34
635,385346;1;1294;2,036559398;1240
55,461527;1;1514;27,2982021;0
931,343363;1;1292;1,38724347;1238
557,868112;1;1294;2,319544656;1240
1957,543712;1;158;0,080713396;124
58585,05;72;181,39;85485319,32;903,25
52,491938;1;1514;28,8425238;0
997,929966;1;1292;1,29468003;1238
760,579856;1;1292;1,69870394;1238
56,255311;1;1514;26,91301401;0
580,662435;1;1294;2,228489256;1240
71154;13;465,3658258;1240751,597;1265,14896
2131,800617;1;1151;0,53991916;1117
283,043674;1;1292;4,564666566;1238
2429,058234;1;1157;0,476316287;1123
2898,243302;1;1514;0,522385404;1460
842922,67;71;1283,48;1207418,82;470,63
281471,2;87;1199,96;60032969,76;1193,45
2895,489423;1;1514;0,522882241;1460
52,773244;1;54;1,023245775;0
445,6294;1;74;0,166057266;0
574,459145;1;1292;2,249072034;1238
25409;21;665,7305185;2010906,503;1260,594616
825,080726;1;1292;1,565907381;1238
54,763685;1;1514;27,64605728;0
388,31664;1;1292;3,327181644;1238
667089,31;40;1282,42;78208616,36;756,87
228,005675;1;1292;5,6665256;1238
2891,400363;1;1514;0,523621709;1460
281,076839;1;1292;4,596607817;1238
2949,931643;1;14474;4,90655437;0
197,384619;1;157;0,795401384;0
44905;16;299,4889919;1151028,754;1514
2002,58973;1;1098;0,548290038;1064
51,660058;1;1514;29,30697388;0
2894,608938;1;1514;0,523041292;1460
1443,413698;1;1514;1,048902336;0
2196,380493;1;1101;0,501279265;1067
2107,11144;1;1120;0,531533349;1086
51,63712;1;1514;29,31999249;0
132,265258;1;182;1,376022709;0
50,896019;1;1514;29,74692324;0
390723,1;17;957,71;21631013,82;542,88
632,434611;1;1294;2,046061325;1240
314776,36;72;874,8;31045499,09;389,58
112058,16;3;958,33;50667382,51;229,42
2894,71624;1;1514;0,523021904;1460
2822,736406;1;1514;0,536358973;0
2879,461388;1;1514;0,525792777;0
654263,87;43;919,57;14685211,5;101,1
2895,45468;1;1514;0,522888516;1460
2715,936012;1;192;0,07069386;158
345617,12;36;1301,34;45179687,54;875,48
2940,045994;1;74;0,025169674;0
578243,68;9;1036,9;81552843,64;958,62
40346;21;403,6589066;1399647,659;1297,875078
152716;28;286,4234257;608161,8147;1514
53,406932;1;1514;28,34837941;0
405,174987;1;159;0,392423039;0
2937,065309;1;1292;0,439894883;1238
2900,709855;1;74;0,025510997;0
430,426854;1;502;1,166284107;0
2817,394255;1;1514;0,53737598;0
51,351065;1;1514;29,48332173;0
1703,307768;1;1072;0,629363653;0
122623;20;360,5530966;684682,0937;1514
53,185665;1;1514;28,46631647;0
673,560068;1;1292;1,918165965;1238
2894,387673;1;1514;0,523081277;1460
219,822779;1;1292;5,877461835;1238
199092;18;681,5527996;293123,8551;777,1100691
136104,59;40;410;55671469,04;1261,29
2893,397146;1;1514;0,523260349;1460
140,273458;1;1292;9,210580599;1238
2893,862837;1;1514;0,523176144;1460
2077,28724;1;1179;0,56756715;1145
2945,370434;1;74;0,025124174;0
53,407831;1;54;1,011087662;0
2636,071145;1;1186;0,449911984;1152
2916,569516;1;1514;0,519103005;1460
238014;22;405,5820955;841195,1232;1514
414886,11;10;401,33;64245553,71;1370,9
2891,449123;1;1514;0,523612879;1460
603,261795;1;1294;2,145005715;1240
747339,12;72;195,33;76697439,94;1263,04
356404,95;99;632,4;20969183,07;886,28
1448,938398;1;74;0,051071874;0
701,562516;1;1292;1,841603519;1238
170,799016;1;1466;8,583187572;0
57782,22;80;1265,83;46846275,81;1001,83
62,71982;1;1292;20,59954859;1238
54,43475;1;1514;27,81311519;0
0;2;712;inf;712
1660,284652;1;1294;0,779384425;0
898757,73;29;90,89;13885976,84;971,61
345,208234;1;152;0,440313946;0
2949,926004;1;74;0,025085375;0
884034,48;89;1313,98;39393623,26;1283,85
2948,807781;1;74;0,025094888;0
348740,94;21;149,66;16880783,61;1052,18
349198,1;91;911,29;95471484,91;1427,06
51,028693;1;1514;29,66958159;0
1449,058053;1;279;0,19253887;225
532,690043;1;1292;2,425425469;1238
54,958094;1;54;0,982566808;0
8689;21;595,216498;217688,5769;1514
58471;23;393,6778815;580438,7961;1514
741,984628;1;1292;1,741275964;1238
583,735679;1;1292;2,213330527;1238
2895,6199;1;1514;0,52285868;1460
1;2;678;1356000000;678
47;2;463;19702127,66;463
642,661344;1;96;0,14937883;42
53,292764;1;66;1,238442029;0
1700,437331;1;1354;0,796265746;0
64740,94;59;296,04;21215200,53;907,28
423,366519;1;146;0,344854855;0
50,870551;1;54;1,06151787;0
52,890582;1;1514;28,62513351;0
583,717577;1;1292;2,213399165;1238
976,148994;1;98;0,10039451;44
54,340487;1;1514;27,86136186;0
2348,454977;1;127;0,054078107;93
397181,98;77;1271,86;87783161,53;1012,72
78036;18;693,7914233;107891,6336;1154,865336
47701;22;498,3562198;1023632,692;1514
2893,280138;1;1514;0,52328151;1460
2937,085198;1;1292;0,439891904;1238
677,85524;1;1292;1,90601167;1238
53,12227;1;1514;28,50028757;0
55,650405;1;1514;27,20555174;0
504393,3;55;332,14;37891539,67;1186,3
423,327907;1;147;0,347248545;0
2917,692207;1;1514;0,518903261;1460
92,81024;1;1294;13,94242689;1240
235935,07;21;695,94;43003768,81;918,45
10169;19;653,4180784;746536,2128;1514
231,262522;1;1292;5,586724486;1238
682723,76;48;1214,81;4549546,36;223,9
637,121812;1;1294;2,031008786;1240
2892,056737;1;1514;0,523502869;0
884944,87;63;1212,75;93452101,66;962,02
628,687827;1;1292;2,055073985;1238
2898,880882;1;1514;0,522270511;1460
125758,43;6;728,29;65669295,11;794,33
2592,95204;1;551;0,21249911;517
1702,985616;1;1115;0,654732482;0
55,620217;1;1514;27,22031762;0
118213;26;556,466333;1540736,585;1119,183762
2895,4952;1;1514;0,522881198;1460
565,997802;1;1294;2,286227956;1240
1957,544399;1;1104;0,563971882;1070
132,266573;1;176;1,330646094;0
2911,364957;1;103;0,035378594;49
105173,48;80;523,23;28536296,85;193,6
2894,393109;1;1514;0,523080294;1460
266162;26;408,736634;982698,2351;1338,407882
963194,54;58;1417,07;35942311,03;1475,43
64659,6;43;1148,95;82845697,22;1110,47
991,433114;1;1292;1,303164057;1238
55,924418;1;1514;27,07225264;0
2886,970189;1;1514;0,524425228;1460
50,492283;1;1514;29,98477946;0
2894,614376;1;1514;0,52304031;1460
2937,056685;1;1292;0,439896174;1238
53,550405;1;1514;28,27242804;0
1042,568753;1;1292;1,239246808;1238
574,670189;1;1294;2,251726334;1240
2351,674797;1;189;0,080368255;155
55,837666;1;1514;27,11431335;0
2895,068317;1;1514;0,522958298;1460
1444,638711;1;74;0,05122388;0
691695,06;9;1228,58;38434110,83;261,95
620,666011;1;1294;2,084857194;1240
50,419553;1;1514;30,02803238;0
51,348856;1;1514;29,48459009;0
50,533479;1;1514;29,96033521;0
49,811639;1;1514;30,39450217;0
2949,954088;1;74;0,025085136;0
2910,332384;1;97;0,033329526;43
632,197869;1;1294;2,046827523;1240
2099,325688;1;1205;0,573993834;1171
667,294962;1;1292;1,936175262;1238
2894,750626;1;1514;0,523015691;1460
2938,110627;1;1292;0,439738377;1238
705079,51;92;966,33;54094386,01;112,88
2902,894509;1;1514;0,521548404;1460
565,992515;1;1294;2,286249311;1240
55,619978;1;1514;27,22043459;0
86408;29;313,4680722;547564,4116;1514
2537,682706;1;74;0,029160462;0
50,288128;1;54;1,073812072;0
2890,188703;1;1514;0,523841228;0
51,854444;1;1514;29,19711126;0
727,765771;1;1292;1,775296462;1238
2945,429746;1;74;0,025123668;0
55,411765;1;1514;27,32271698;0
748,380711;1;91;0,121595865;37
53,471623;1;1514;28,314083;0
2605,00549;1;114;0,043761904;80
54,942779;1;1514;27,55594093;0
1940,496544;1;185;0,095336423;151
51,101664;1;1514;29,62721469;0
54,281113;1;1514;27,8918373;0
170,794782;1;1466;8,583400349;0
2895,455404;1;1514;0,522888385;1460
50,476985;1;1514;29,99386691;0
2901,74913;1;1514;0,52175427;1460
2893,846011;1;1514;0,523179186;1460
442,246417;1;74;0,167327528;0
220928;19;696,1343991;1464862,918;1324,390624
432610,67;32;1101,78;88544339,95;1452,12
675,127151;1;88;0,130345817;34
2320,905622;1;796;0,342969568;762
27621;16;666,4109756;1444784,961;1514
48315;21;525,9452983;1557080,683;1272,660754
2905,952989;1;744;0,256026165;690
2938,085625;1;101;0,034376125;47
2891,39509;1;1514;0,523622664;1460
136,400102;1;1466;10,74779247;0
321858,08;17;1110,43;96550504,56;1388,07
2948,719633;1;74;0,025095638;0
2938,187864;1;101;0,034374929;47
60938;17;473,4552481;363304,2872;1363,565704
1;2;419;838000000;419
53,717543;1;66;1,228648875;0
1947,496891;1;159;0,081643263;125
1071,088552;1;1292;1,206249471;1238
55332,58;84;1237,99;23549212,59;1073,01
714603,65;61;465,92;40937436,66;1454,92
2822,477781;1;1514;0,53640812;0
559,197488;1;1292;2,310453865;1238
265326,44;5;589,8;75515732,33;1100,73
52,173953;1;1514;29,01831055;0
49,501189;1;54;1,090882866;0
2891,373282;1;1514;0,523626613;1460
565,604378;1;1294;2,287818214;1240
2144,8;61;1307,24;82533773,89;1006,87
51,58805;1;1514;29,34788135;0
2895,213226;1;1514;0,522932123;1460
271840,65;95;600,77;67496165,02;149,51
490,337755;1;74;0,150916382;0
398979,3;71;227,11;57304308,67;1377,42
2427,695122;1;149;0,061375087;115
624,884902;1;1294;2,070781345;1240
51,294012;1;1514;29,51611526;0
766086,45;53;85,45;82185018,04;1150,48
2849,816956;1;1514;0,531262191;0
607,303385;1;6553;10,7903235;0
2910,514787;1;1514;0,520182892;1460
2009,467166;1;1184;0,589210921;1150
54,177273;1;1514;27,94529677;0
715514,06;86;1070,02;35922259,63;1327,51
1;2;430;860000000;430
1993,316533;1;174;0,087291706;140
92,847358;1;1294;13,93685307;1240
723955,69;34;1391,98;3792862,67;385,3
610,434836;1;97;0,15890312;43
55,787392;1;1514;27,138748;0
312871,03;51;1049,8;36599808,21;1354,9
2719,874968;1;161;0,059193897;127
957533,04;50;288,85;94006864,69;542,02
2650,968009;1;54;0,020369918;0
50,782682;1;1514;29,81331254;0
2895,470723;1;109;0,037645002;55
54,863329;1;1514;27,5958459;0
2307,660472;1;1128;0,488806743;1094
2891,377349;1;1514;0,523625877;1460
52,152883;1;1514;29,03003408;0
2937,125114;1;1292;0,439885926;1238
50,027303;1;1514;30,26347372;0
2948,616915;1;74;0,025096512;0
369515,74;99;164,14;84644725,53;865,64
2222,117385;1;1084;0,487823014;1050
271860;25;424,5672478;581161,7841;884,7515847
55,787392;1;1514;27,138748;0
53,130356;1;1514;28,49595006;0
2879,771713;1;1514;0,525736117;0
190099;18;463,773582;1319294,501;1514
186345;28;682,1508198;852277,557;1514
55,090982;1;1514;27,48181132;0
2149,974599;1;1189;0,553029789;1155
983,583578;1;1292;1,31356402;1238
2893,52757;1;1514;0,523236763;1460
52,703743;1;1514;28,72661191;0
825,019378;1;98;0,118785089;44
2590,115928;1;192;0,074127956;158
47191;24;530,6860773;591854,4207;1514
2894,368592;1;1514;0,523084725;1460
2483,082228;1;1233;0,496560277;1199
334,726111;1;1466;4,379700141;0
579,750917;1;1294;2,231993016;1240
50,169584;1;1514;30,17764648;0
596,794236;1;110;0,184318134;56
1;2;590;1180000000;590
2565,522564;1;114;0,044435392;80
625,91632;1;103;0,164558738;49
2895,773132;1;104;0,035914416;50
54,78132;1;1514;27,63715756;0
887,013974;1;1292;1,456572316;1238
574,670189;1;1294;2,251726334;1240
778735,78;93;1304,67;3206745,82;267,71
663174,76;27;1248,7;172294,61;879,16
462597,74;36;1266,6;5288436,69;1344,94
54,559764;1;1514;27,74938638;0
54,036314;1;1514;28,0181948;0
230860,7;12;1310,98;47530946,82;97,48
2294,19562;1;189;0,082381815;155
2565,414487;1;1148;0,447491041;1114
362,004441;1;1292;3,569016979;1238
86312,29;62;983,06;97438984,06;109,01
50,617;1;54;1,066835232;0
51,089216;1;1514;29,63443343;0
2302,26575;1;1081;0,469537454;1047
2820,699804;1;1514;0,536746235;0
677,6466;1;99;0,146093849;45
894,046502;1;1292;1,445114986;1238
362,042934;1;1292;3,568637515;1238
953,107485;1;1292;1,355565893;1238
52,53427;1;1514;28,81928256;0
447,220045;1;1230;2,750323942;1176
50,074469;1;1514;30,23496804;0
1029,715629;1;1292;1,254715343;1238
2159,767673;1;127;0,058802621;93
55,971028;1;54;0,964784835;0
1159,259208;1;93;0,080223646;39
82,859718;1;1466;17,69255336;0
2535,773921;1;880;0,347034092;846
1666,601658;1;86;0,051602013;0
579546,06;87;460,72;78066751,14;926,35
328877,96;50;714,43;16256373,89;784,17
583,309646;1;1294;2,218375792;1240
81,921943;1;1466;17,89508315;0
40996;18;226,5500344;499697,2461;1335,467272
902086,11;58;638,15;78028779,12;394,55
439,581828;1;1294;2,943706756;1240
56,1357;1;1514;26,97035885;0
439,530338;1;1294;2,944051605;1240
61537;20;306,0735129;1241814,254;1486,031579
2895,594716;1;1514;0,522863228;1460
362,009606;1;1292;3,568966058;1238
222,472169;1;1292;5,807467963;1238
53,688806;1;1514;28,19954632;0
786,316293;1;1292;1,643104702;1238
2109,536081;1;178;0,084378742;144
694927,67;13;1498,43;17137462,58;224,95
49,536056;1;1514;30,56359532;0
712,510913;1;1292;1,813305557;1238
564,517597;1;1294;2,292222607;1240
817528,98;85;1409,31;60512981,95;763,86
2894,309369;1;1514;0,523095428;1460
460,200815;1;1173;2,548887267;1119
2843,74742;1;1514;0,532396087;0
2894,552956;1;1514;0,523051408;1460
608882,6;42;659,64;91614528,09;152,08
278354;23;495,2257863;954854,2155;1514
2026,055657;1;161;0,079464747;127
2054,569804;1;1222;0,594771712;1188
2893,526662;1;1514;0,523236927;1460
52,876843;1;54;1,02124098;0
51,211165;1;1514;29,56386504;0
2141,46371;1;127;0,059305231;93
54,683649;1;1514;27,68652056;0
2894,806945;1;1514;0,523005516;1460
751402,55;55;1280,18;773327,25;1407,09
804754,16;52;785,03;79390977,76;1341,25
295375;13;457,341695;292966,6963;1312,140891
285,118907;1;1292;4,53144272;1238
350,33519;1;1292;3,687896715;1238
2214,596578;1;1054;0,475933183;1020
2237,656167;1;188;0,084016482;154
619,174896;1;1292;2,086647902;1238
41359;19;117,0836069;100519,4264;892,5455779
660,757487;1;1294;1,958358435;1240
2893,443957;1;1514;0,523251883;1460
50,710094;1;1514;29,85598824;0
753,735442;1;1292;1,71412929;1238
439,197421;1;1294;2,946283232;1240
2113,573635;1;1099;0,519972421;1065
786,334605;1;102;0,129715771;48
635,206518;1;302;0,475435927;248
423,390023;1;147;0,3471976;0
82,766734;1;1466;17,71243;0
231,261911;1;1292;5,586739247;1238
120763;15;110,837646;1445313,588;1417,079664
573803,41;2;1318,32;87057854,47;459,43
2071,976344;1;1197;0,577709298;1163
678,677666;1;85;0,12524355;0
2893,161672;1;1514;0,523302937;0
208,399147;1;1292;6,199641469;1238
2331,831807;1;1234;0,529197687;1200
125036,03;70;1208,08;35925958,78;208,18
2894,780553;1;1514;0,523010284;1460
294,533111;1;161;0,546627844;0
190742;17;455,7835764;1597372,475;1514
49,630294;1;1514;30,50556117;0
11165;16;371,848787;878968,2787;1514
334,603132;1;1292;3,861290803;1238
294,531872;1;154;0,522863616;0
663,474163;1;98;0,147707334;44
651,954138;1;558;0,855888423;504
1381,873503;1;1514;1,095614031;0
334,731834;1;1376;4,110753314;0
61286;16;349,6364627;934031,8346;1385,309503
21844;21;650,5821907;831146,1207;1514
146,375562;1;1292;8,826609944;1238
552238,27;10;1366,27;99483549,64;342,25
1337;30;614,7484286;1597820,332;1514
2938,028619;1;1292;0,439750652;1238
727,768252;1;1292;1,77529041;1238
1;2;663;1326000000;663
312104,34;70;784,87;22585579,7;761,5
894084,41;16;1084,92;35902548,97;1032,74
2895,875825;1;1514;0,522812472;1460
829130,06;2;294,52;93822273,79;275,27
1470,431619;1;1514;1,029629654;0
124555;23;348,6893492;2030399,596;1446,187303
49,639198;1;54;1,087849947;0
2917,480549;1;1514;0,518940906;1460
469282,31;59;446,16;33578804,27;1194,35
54,033896;1;1514;28,01944861;0
54,54512;1;1514;27,7568364;0
2817,371083;1;1514;0,5373804;0
38671;18;240,7901521;361498,5581;1514
560,710813;1;1294;2,30778499;1240
2939,980872;1;74;0,025170232;0
53,604005;1;66;1,231251261;0
185712,5;60;1228,68;21666529,41;1090,98
16485;18;287,234986;955345,2498;1514
190084,23;12;1136,4;63660238,27;313,67
996989,91;17;1098,61;24772566,87;288,4
320102,68;84;936,37;34011684,17;577,06
1431,647118;1;105;0,073342096;0
52,683769;1;1514;28,73750303;0
55,84255;1;1514;27,11194193;0
109,411645;1;439;4,012369945;0
523,482771;1;1292;2,468085043;1238
565,856009;1;1294;2,286800842;1240
72,923586;1;1061;14,54947629;1007
203469,23;55;407,38;85398614,68;1423,99
3171;23;564,8640161;1412095,68;1354,331761
53,237135;1;1514;28,43879505;0
26508;24;556,8964926;1294559,829;1514
1369,216492;1;74;0,054045507;0
2894,690958;1;1514;0,523026472;1460
2883,113262;1;1514;0,525126785;0
52324;22;428,3641806;146277,7269;1237,762917
335,476392;1;74;0,22058184;0
55,036939;1;1514;27,50879682;0
290,138666;1;1292;4,453043137;1238
134536,58;83;500,52;48452213,24;588,83
431,416369;1;85;0,19702544;0
430,448542;1;276;0,641191623;0
51,867744;1;1514;29,1896245;0
1167,851965;1;97;0,083058472;43
625,381227;1;1294;2,069137899;1240
2822,793916;1;1514;0,536348045;0
560,181899;1;1294;2,30996396;1240
272261,95;56;526,65;45850063,29;335,87
1889,247868;1;2687;1,422259114;0
65,027063;1;1034;15,90107159;0
848888,26;14;1363,16;65944914,22;1403,09
330,199846;1;1292;3,912781946;1238
55,12401;1;1514;27,46534536;0
294,559818;1;74;0,251222316;0
244202,19;32;1115,23;52132487,43;1018,04
457568,26;10;813,04;75513178,95;683,95
4643,06;53;86,06;88382437,03;487,09
221026,69;13;536,09;83431345,97;1364,94
2297,616935;1;1228;0,534466812;1194
32795;22;670,1266788;1194608,378;1514
2892,082123;1;573;0,198127154;519
1870,429596;1;74;0,039563104;0
2893,844852;1;1514;0,523179395;1460
80835,19;83;1030,85;5883384,28;482,98
443415,45;55;300,38;35455091,8;1482,98
55,56582;1;1514;27,24696536;0
234,535166;1;1292;5,508768755;1238
2822,562298;1;1514;0,536392058;0
51,496469;1;1514;29,40007344;0
441,288195;1;1294;2,932324072;1240
